ID	Language_ID	Parameter_ID	Form	Segments	BorrowedScore	Essential	Borrowability
40-4-42-1	40	4-420	tshowet t’atey	tsʰ o w e t # t ʔ a t e j	0.0	False	0.0455801104972
40-4-43-1	40	4-430	tots’ak	t o ts ʔ a k	0.0	True	0.122448979592
40-4-44-1	40	4-440	tot’utle	t o t ʔ u t l e	0.0	True	0.223300970874
40-4-441-1	40	4-441	toyalhhis	t o j a l̥ h i s	0.0	False	0.261904761905
40-4-45-1	40	4-450	totonek	t o t o n e k	0.0	True	0.130555555556
40-4-451-1	40	4-451	tokatente	t o k a t e n t e	0.0	False	0.167630057803
40-4-452-1	40	4-452	tow’uyishi	t o w ʔ u j i s h i	0.0	False	0.197368421053
40-4-46-1	40	4-460	tots’e	t o ts ʔ e	0.0	False	0.31768558952
40-4-461-1	40	4-461	totkosley	t o t k o s l e j	0.0	False	0.165
40-4-462-1	40	4-462	toselak	t o s e l a k	0.0	False	0.159574468085
40-4-463-1	40	4-463	towej lhile	t o w e x # lˠ i l e	0.0	False	0.125
40-4-464-1	40	4-464	towejch’alus	t o w e x tʃ ʔ a l u s	0.0	False	0.0996677740864
40-4-49-1	40	4-490	tochonis	t o tʃ o n i s	0.0	False	0.212851405622
40-4-492-1	40	4-492	tolhu	t o lˠ u	0.0	False	0.290993071594
40-4-51-1	40	4-510	t’iyalh	t ʔ i j a l̥	0.0	False	0.125
40-4-52-1	40	4-520	hich’enlhi lak’aj	h i tʃ ʔ e n lˠ i # l a k ʔ a x	0.0	False	0.119047619048
40-4-521-1	40	4-521	yul’e	y u l ʔ e	0.0	False	0.126506024096
40-4-53-1	40	4-530	takhosi	t a kʰ o s i	0.0	False	0.0555555555556
40-4-54-1	40	4-540	tanatshan	t a n a tsʰ a n	0.0	False	0.115291262136
40-4-55-1	40	4-550	chefw ilon	tʃ e fʷ # i l o n	0.0	False	0.147959183673
40-4-56-1	40	4-560	ifwats’encho’	i fʷ a ts ʔ e n tʃ o ʔ	0.0	False	0.0555555555556
40-4-57-1	40	4-570	tach’eylhi	t a tʃ ʔ e j lˠ i	0.0	False	0.221003134796
40-4-58-1	40	4-580	yukwaj	y u kʷ a x	0.0	True	0.0358361774744
40-4-59-1	40	4-590	inap’e	i n a p ʔ e	0.0	False	0.16265060241
40-4-591-1	40	4-591	lak’ajt’i	l a k ʔ a x t ʔ i	0.0	False	0.0961538461538
40-4-61-1	40	4-610	imo	i m o	0.0	True	0.100190839695
40-4-612-1	40	4-612	lanhes y’ip	l a n̥ e s # j ʔ i p	0.0	False	0.115
40-4-62-1	40	4-620	tafwilhan	t a fʷ i lˠ a n	0.0	False	0.0862068965517
40-4-63-1	40	4-630	t’iselit	t ʔ i s e l i t	0.0	False	0.10650887574
40-4-64-1	40	4-640	tefwtey	t e fʷ t e j	0.0	False	0.35
40-4-65-1	40	4-650	t’elh	t ʔ e l̥	0.0	False	0.188775510204
40-4-66-1	40	4-660	t’alham	t ʔ a lˠ a m	0.0	False	0.14953271028
40-4-67-1	40	4-670	wanhen	w a n̥ e n	0.0	False	0.123626373626
40-4-68-1	40	4-680	tachettilhi	t a tʃ e t t i lˠ i	0.0	False	0.0728155339806
40-4-68-2	40	4-680	tachettiche	t a tʃ e t t i tʃ e	0.0	False	0.0728155339806
40-4-69-1	40	4-690	inay	i n a j	0.0	False	0.115384615385
40-4-71-1	40	4-710	iwulhosahi	i w u lˠ o s a h i	0.0	False	0.162269129288
40-4-72-1	40	4-720	nichotcho’	n i tʃ o t tʃ o ʔ	0.0	False	0.174712643678
40-4-73-1	40	4-730	hich’utshan	h i tʃ ʔ u tsʰ a n	0.0	False	0.0700483091787
40-4-73-2	40	4-730	waple	w a p l e	0.0	False	0.0700483091787
40-4-732-1	40	4-732	iwulhosa	i w u lˠ o s a	0.0	False	0.0942028985507
40-4-74-1	40	4-740	iloy	i l o j	0.0	False	0.131416837782
40-4-75-1	40	4-750	y’ilh	y ʔ i l̥	0.0	False	0.204545454545
40-4-75-2	40	4-750	ileyej hunhat	i l e j e x # h u n̥ a t	0.0	False	0.204545454545
40-4-751-1	40	4-751	hich’a	h i tʃ ʔ a	0.0	False	0.162337662338
40-4-76-1	40	4-760	ilon	i l o n	0.0	True	0.0777777777778
40-4-77-1	40	4-770	top’itsek	t o p ʔ i ts e k	0.0	False	0.367117117117
40-4-78-1	40	4-780	iputpe’	i p u t p e ʔ	0.0	False	0.11797752809
40-4-79-1	40	4-790	tot’u	t o t ʔ u	0.0	False	0.301020408163
40-4-81-1	40	4-810	takhajhay	t a kʰ a xʰ a j	0.0	False	0.275229357798
40-4-82-1	40	4-820	tak’efwiche	t a k ʔ e fʷ i tʃ e	0.0	False	0.171506352087
40-4-83-1	40	4-830	takhajhay	t a kʰ a xʰ a j	0.0	False	0.354526606773
40-4-84-1	40	4-840	lawit’oy ihi	l a w i t ʔ o j # i h i	0.0	False	0.177902621723
40-4-841-1	40	4-841	t’oj nichayu	t ʔ o x # n i tʃ a j u	0.0	False	0.306843540788
40-4-842-1	40	4-842	laponhi t’ikwa	l a p o n̥ i # t ʔ i kʷ a	0.0	False	0.140625
40-4-843-1	40	4-843	chelhtaj	tʃ e lˠ t a x	0.0	False	0.194552529183
40-4-85-1	40	4-850	yomhu	y o m̥ u	0.0	False	0.152249134948
40-4-852-1	40	4-852	hits’etajhi	h i ts ʔ e t a xʰ i	0.0	False	0.0700389105058
40-4-853-1	40	4-853	t’ikwa	t ʔ i kʷ a	0.0	False	0.117346938776
40-4-854-1	40	4-854	afwtsaj	a fʷ ts a x	0.0	False	0.0925196850394
40-4-855-1	40	4-855	hits’ethen	h i ts ʔ e tʰ e n	0.0	False	0.0963855421687
40-4-856-1	40	4-856	amuku	a m u k u	0.0	False	0.130555555556
40-4-857-1	40	4-857	amut’i	a m u t ʔ i	0.0	False	0.119771863118
40-4-858-1	40	4-858	amuyik	a m u j i k	0.0	False	0.244680851064
40-4-86-1	40	4-860	ichesat	i tʃ e s a t	0.0	False	0.186868686869
40-4-87-1	40	4-870	luktul	l u k t u l	1.0	False	0.591304347826
40-4-87-2	40	4-870	kachawu	k a tʃ a w u	0.0	False	0.591304347826
40-4-88-1	40	4-880	tokacha	t o k a tʃ a	0.0	False	0.421568627451
40-4-89-1	40	4-890	tot’ilek	t o t ʔ i l e k	0.0	False	0.443060498221
40-4-91-1	40	4-910	y’el	y ʔ e l	0.0	False	0.196942446043
40-4-912-1	40	4-912	iwutamsecha	i w u t a m s e tʃ a	0.0	False	0.211895910781
40-4-92-1	40	4-920	lufwu	l u fʷ u	0.0	False	0.235207100592
40-4-92-2	40	4-920	n’etojlhi	n ʔ e t o x lˠ i	0.0	False	0.235207100592
40-4-93-1	40	4-930	pole’	p o l e ʔ	0.0	False	0.193708609272
40-4-94-1	40	4-940	tak’efwiche	t a k ʔ e fʷ i tʃ e	0.0	False	0.178571428571
40-4-95-1	40	4-950	ch’utech’u	tʃ ʔ u t e tʃ ʔ u	0.0	False	0.157608695652
40-4-96-1	40	4-960	wowo	w o w o	0.0	False	0.11875
40-4-97-1	40	4-970	asnam	a s n a m	0.0	False	0.10989010989
40-4-98-1	40	4-980	w’uknaj	w ʔ u k n a x	0.0	False	0.0679611650485
40-4-99-1	40	4-990	tulajche	t u l a x tʃ e	0.0	False	0.078431372549
40-5-11-1	40	5-110	tefw	t e fʷ	0.0	True	0.0801886792453
40-5-12-1	40	5-120	kumila	k u m i l a	1.0	False	0.174603174603
40-5-12-2	40	5-120	tolhok	t o lˠ o k	0.0	False	0.174603174603
40-5-121-1	40	5-121	y’u	y ʔ u	0.0	False	0.063679245283
40-5-122-1	40	5-122	n’uya	n ʔ u j a	0.0	False	0.0548128342246
40-5-123-1	40	5-123	y’u	y ʔ u	0.0	False	0.094512195122
40-5-124-1	40	5-124	n’uya	n ʔ u j a	0.0	False	0.1
40-5-125-1	40	5-125	najhet	n a xʰ e t	0.0	False	0.157442748092
40-5-13-1	40	5-130	iyoyej	i j o j e x	0.0	True	0.0956175298805
40-5-14-1	40	5-140	nicheye	n i tʃ e j e	0.0	False	0.0302197802198
40-5-141-1	40	5-141	nainlo	n a i n l o	0.0	False	0.172297297297
40-5-15-1	40	5-150	ichim	i tʃ i m	0.0	False	0.0697674418605
40-5-16-1	40	5-160	hits’e	h i ts ʔ e	0.0	True	0.0596252129472
40-5-18-1	40	5-180	yukwajhi	y u kʷ a xʰ i	0.0	False	0.0738636363636
40-5-181-1	40	5-181	tim	t i m	0.0	False	0.077380952381
40-5-19-1	40	5-190	layalh ilon	l a j a lˠ # i l o n	0.0	False	0.173267326733
40-5-21-1	40	5-210	ipen	i p e n	0.0	False	0.182862190813
40-5-22-1	40	5-220	ipen	i p e n	0.0	False	0.175585284281
40-5-23-1	40	5-230	hip’u	h i p ʔ u	0.0	False	0.279197080292
40-5-24-1	40	5-240	hip’u	h i p ʔ u	0.0	False	0.157894736842
40-5-25-1	40	5-250	wuy’uhi	w u j ʔ u h i	0.0	False	0.513888888889
40-5-26-1	40	5-260	tuwej	t u w e x	0.0	False	0.327556325823
40-5-27-1	40	5-270	pawa	p a w a	1.0	False	0.678038379531
40-5-28-1	40	5-280	kaslula	k a s l u l a	1.0	False	0.548913043478
40-5-31-1	40	5-310	fwenti	fʷ e n t i	1.0	False	0.549744897959
40-5-32-1	40	5-320	platu	p l a t u	1.0	False	0.538551401869
40-5-33-1	40	5-330	ch’utetaj	tʃ ʔ u t e t a x	0.0	False	0.558928571429
40-5-34-1	40	5-340	tuwej	t u w e x	0.0	False	0.402826855124
40-5-35-1	40	5-350	tolhothi	t o lˠ o tʰ i	0.0	False	0.615384615385
40-5-36-1	40	5-360	platules	p l a t u l e s	1.0	False	0.5
40-5-37-1	40	5-370	lanek	l a n e k	0.5	False	0.40099009901
40-5-37-2	40	5-370	kutsala	k u ts a l a	1.0	False	0.40099009901
40-5-38-1	40	5-380	lachinaj	l a tʃ i n a x	0.0	False	0.256711409396
40-5-39-1	40	5-390	poy’ifwes	p o j ʔ i fʷ e s	0.0	False	0.543902439024
40-5-391-1	40	5-391	tenasas	t e n a s a s	1.0	False	0.403125
40-5-41-1	40	5-410	kumila	k u m i l a	1.0	False	0.138339920949
40-5-46-1	40	5-460	ilanhit’oj	i l a n̥ i t ʔ o x	0.0	False	0.14606741573
40-5-47-1	40	5-470	isaphi	i s a pʰ i	0.0	False	0.169300225734
40-5-48-1	40	5-480	isit	i s i t	0.0	False	0.0927272727273
40-5-49-1	40	5-490	ilhahthi	i lˠ a h tʰ i	0.0	False	0.126420454545
40-5-51-1	40	5-510	pan	p a n	1.0	False	0.478747203579
40-5-53-1	40	5-530	kasu	k a s u	0.0	False	0.308641975309
40-5-54-1	40	5-540	ilhethi	i lˠ e tʰ i	0.0	False	0.151573292402
40-5-55-1	40	5-550	alina	a l i n a	1.0	False	0.349514563107
40-5-56-1	40	5-560	ichufwaj	i tʃ u fʷ a x	0.0	True	0.0813069908815
40-5-57-1	40	5-570	ihwokw lanek	i hʷ o kʷ # l a n e k	0.0	False	0.296391752577
40-5-58-1	40	5-580	fwelhek	fʷ e lˠ e k	0.0	False	0.182098765432
40-5-59-1	40	5-590	fwelhekcha	fʷ e lˠ e k tʃ a	0.0	False	0.153846153846
40-5-59-2	40	5-590	lanhat	l a n̥ a t	0.0	False	0.153846153846
40-5-61-1	40	5-610	t’isan	t ʔ i s a n	0.0	False	0.126911314985
40-5-64-1	40	5-640	sathi	s a tʰ i	0.0	False	0.530809859155
40-5-66-1	40	5-660	pulutu	p u l u t u	1.0	False	0.405882352941
40-5-66-2	40	5-660	onyaj	o n j a x	0.0	False	0.405882352941
40-5-7-1	40	5-700	papa	p a p a	1.0	False	0.421551724138
40-5-71-1	40	5-710	lha	lˠ a	0.0	False	0.254592651757
40-5-712-1	40	5-712	totsanek	t o ts a n e k	0.0	False	0.140167364017
40-5-76-1	40	5-760	uwa	u w a	1.0	False	0.459134615385
40-5-78-1	40	5-780	aceituna	a c e i t u n a	1.0	False	0.927083333333
40-5-79-1	40	5-790	aseitaj	a s e i t a x	1.0	False	0.599753694581
40-5-791-1	40	5-791	tulupe’	t u l u p e ʔ	1.0	True	0.180434782609
40-5-81-1	40	5-810	nisuy	n i s u j	0.0	True	0.151785714286
40-5-82-1	40	5-820	ponhontaj	p o n̥ o n t a x	0.0	False	0.659420289855
40-5-821-1	40	5-821	ponhon	p o n̥ o n	0.0	False	0.407894736842
40-5-84-1	40	5-840	akoyek	a k o j e k	0.0	False	0.307926829268
40-5-85-1	40	5-850	asukwi	a s u kʷ i	1.0	False	0.79375
40-5-86-1	40	5-860	letsi	l e ts i	1.0	False	0.311797752809
40-5-87-1	40	5-870	hits’ifwin	h i ts ʔ i fʷ i n	0.0	False	0.0699481865285
40-5-88-1	40	5-880	chesu	tʃ e s u	1.0	False	0.664473684211
40-5-89-1	40	5-890	manteka	m a n t e k a	1.0	False	0.486607142857
40-5-9-1	40	5-900	tolhot	t o lˠ o t	0.0	False	0.0791208791209
40-5-92-1	40	5-920	hat’es	h a t ʔ e s	0.0	False	0.739406779661
40-5-93-1	40	5-930	selwesa	s e l w e s a	1.0	False	0.677514792899
40-5-94-1	40	5-940	hat’es	h a t ʔ e s	0.0	False	0.477272727273
40-5-97-1	40	5-970	lhech’e	lˠ e tʃ ʔ e	0.0	True	0.0901287553648
40-5-971-1	40	5-971	laka’tekw	l a k a ʔ t e kʷ	0.0	False	0.0308641975309
40-6-11-1	40	6-110	iwuw’eya	i w u w ʔ e j a	0.0	False	0.0707547169811
40-6-12-1	40	6-120	tow’ey	t o w ʔ e j	0.0	False	0.197169811321
40-6-13-1	40	6-130	totsekkawu	t o ts e k k a w u	0.0	False	0.294117647059
40-6-21-1	40	6-210	sak’al	s a k ʔ a l	0.0	False	0.355731225296
40-6-22-1	40	6-220	tsun’ataj wule	ts u n ʔ a t a x # w u l e	0.0	False	0.324257425743
40-6-24-1	40	6-240	wesetaj	w e s e t a x	0.0	False	0.492957746479
40-6-25-1	40	6-250	seda	s e d a	1.0	False	0.804054054054
40-6-28-1	40	6-280	t’oj	t ʔ o x	0.0	False	0.293219303604
40-6-29-1	40	6-290	t’oj	t ʔ o x	0.0	False	0.135278514589
40-6-31-1	40	6-310	ipotsinche	i p o ts i n tʃ e	0.0	False	0.0133214920071
40-6-33-1	40	6-330	tayhin	t a j h i n	0.0	False	0.0733137829912
40-6-34-1	40	6-340	toyik	t o j i k	0.0	False	0.164864864865
40-6-35-1	40	6-350	itsek	i ts e k	0.0	False	0.105263157895
40-6-36-1	40	6-360	kanu	k a n u	0.0	False	0.374109263658
40-6-38-1	40	6-380	ilu	i l u	1.0	False	0.282649253731
40-6-39-1	40	6-390	ipak	i p a k	0.0	False	0.215434083601
40-6-41-1	40	6-410	towhup’ut	t o w̥ u p ʔ u t	0.0	False	0.704347826087
40-6-411-1	40	6-411	puntsu	p u n ts u	1.0	False	0.581081081081
40-7-37-1	40	7-370	tosaites	t o s a i t e s	0.0	False	0.228855721393
40-6-42-1	40	6-420	westilu	w e s t i l u	1.0	False	0.467741935484
40-6-43-1	40	6-430	fwiy’etcha	fʷ i j ʔ e t tʃ a	0.0	False	0.60752688172
40-6-44-1	40	6-440	y’eche	y ʔ e tʃ e	0.0	False	0.506034482759
40-6-45-1	40	6-450	tolhamis	t o lˠ a m i s	0.0	False	0.37037037037
40-6-46-1	40	6-460	westilu	w e s t i l u	1.0	False	0.609797297297
40-6-461-1	40	6-461	totik	t o t i k	0.0	False	0.25
40-6-48-1	40	6-480	tokuset	t o k u s e t	0.0	False	0.564516129032
40-6-49-1	40	6-490	melyus	m e l j u s	1.0	False	0.684426229508
40-6-51-1	40	6-510	tonisoj	t o n i s o x	0.0	False	0.4516765286
40-6-52-1	40	6-520	wutas	w u t a s	1.0	False	0.674496644295
40-6-54-1	40	6-540	sapatuwu	s a p a t u w u	1.0	False	0.241379310345
40-6-55-1	40	6-550	wun’a	w u n ʔ a	0.0	False	0.492307692308
40-6-57-1	40	6-570	tokawak	t o k a w a k	0.0	False	0.298013245033
40-6-58-1	40	6-580	tofweshi	t o fʷ e s h i	0.0	False	0.234375
40-6-59-1	40	6-590	tottep’ut	t o t t e p ʔ u t	0.0	False	0.6
40-6-61-1	40	6-610	tokhoyhi	t o kʰ o j h i	0.0	False	0.599397590361
40-6-62-1	40	6-620	wutum	w u t u m	1.0	False	0.585227272727
40-6-71-1	40	6-710	tohenettsek	t o h e n e t t s e k	0.0	False	0.312277580071
40-6-72-1	40	6-720	tohenettsek	t o h e n e t t s e k	0.0	False	0.478378378378
40-6-73-1	40	6-730	tofwefwhi	t o fʷ e fʷ h i	0.0	False	0.224137931034
40-6-74-1	40	6-740	totkwet’ak	t o t kʷ e t ʔ a k	0.0	False	0.198588709677
40-6-75-1	40	6-750	tolhamis	t o lˠ a m i s	0.0	False	0.239
40-6-76-1	40	6-760	tolhamis	t o lˠ a m i s	0.0	False	0.249057492931
40-6-77-1	40	6-770	toch’utelhele	t o tʃ ʔ u t e lˠ e l e	0.0	False	0.209677419355
40-6-78-1	40	6-780	tolhetekt’ak	t o lˠ e t e k t ʔ a k	0.0	False	0.368131868132
40-6-79-1	40	6-790	tolet	t o l e t	0.0	False	0.234104046243
40-6-81-1	40	6-810	tofwi	t o fʷ i	0.0	False	0.480182926829
40-6-82-1	40	6-820	towayu	t o w a j u	1.0	False	0.661417322835
40-6-91-1	40	6-910	tsunis	ts u n i s	0.0	False	0.166666666667
40-6-92-1	40	6-920	sepiya	s e p i j a	1.0	False	0.48417721519
40-6-921-1	40	6-921	ipotsinche	i p o ts i n tʃ e	0.0	False	0.217303822938
40-6-93-1	40	6-930	toposecha	t o p o s e tʃ a	0.0	False	0.343023255814
40-6-94-1	40	6-940	mak t’alho	m a k # t ʔ a lˠ o	0.0	False	0.430722891566
40-6-95-1	40	6-950	fwawun	fʷ a w u n	1.0	False	0.778409090909
40-6-96-1	40	6-960	topeyakhi	t o p e j a kʰ i	0.0	False	0.39715536105
40-7-11-1	40	7-110	ihi	i h i	0.0	False	0.146984924623
40-7-12-1	40	7-120	tow’et	t o w ʔ e t	0.0	True	0.106694560669
40-7-13-1	40	7-130	hep	h e p	0.0	False	0.393907563025
40-7-13-2	40	7-130	chechelhep	tʃ e tʃ e lˠ e p	0.0	False	0.393907563025
40-7-14-1	40	7-140	chechelhep	tʃ e tʃ e lˠ e p	0.0	False	0.635761589404
40-7-15-1	40	7-150	tokuyw’et	t o k u j w ʔ e t	0.0	False	0.234716157205
40-7-17-1	40	7-170	tolhatajw’et	t o lˠ a t a xʷ ʔ e t	0.0	False	0.327669902913
40-7-18-1	40	7-180	toheseyw’et	t o h e s e j w ʔ e t	0.0	False	0.254385964912
40-7-21-1	40	7-210	tow’etch’ulh	t o w ʔ e t tʃ ʔ u l̥	0.0	False	0.514808362369
40-7-22-1	40	7-220	lape’	l a p e ʔ	0.0	False	0.226744186047
40-7-23-1	40	7-230	lape lhele	l a p e # lˠ e l e	0.0	False	0.506493506494
40-7-231-1	40	7-231	lape lhele	l a p e # lˠ e l e	0.0	False	0.403693931398
40-7-24-1	40	7-240	yawe	y a w e	1.0	False	0.473469387755
40-7-25-1	40	7-250	wentana	w e n t a n a	1.0	False	0.568014705882
40-7-26-1	40	7-260	hunhat	h u n̥ a t	0.0	False	0.34628975265
40-7-31-1	40	7-310	itoj toj wefw	i t o x # t o x # w e fʷ	0.0	False	0.232905982906
40-7-33-1	40	7-330	tetsaj n’oyij	t e ts a x # n ʔ o j i x	0.0	False	0.335714285714
40-7-42-1	40	7-420	tomow’et	t o m o w ʔ e t	0.0	False	0.386138613861
40-7-421-1	40	7-421	tot’alaj	t o t ʔ a l a x	0.0	False	0.255952380952
40-7-422-1	40	7-422	kulhtsa	k u lˠ ts a	1.0	False	0.478260869565
40-7-43-1	40	7-430	towejw’et	t o w e xʷ ʔ e t	0.0	False	0.469696969697
40-7-43-2	40	7-430	siya	s i j a	1.0	False	0.469696969697
40-7-44-1	40	7-440	mesa	m e s a	1.0	False	0.735408560311
40-7-45-1	40	7-450	tochokw	t o tʃ o kʷ	0.0	False	0.648866348449
40-7-46-1	40	7-460	wela	w e l a	1.0	False	0.626506024096
40-7-47-1	40	7-470	tokaw’et	t o k a w ʔ e t	0.0	False	0.444206008584
40-7-51-1	40	7-510	hep lhetekch’u	h e p # lˠ e t e k tʃ ʔ u	0.0	False	0.142574257426
40-7-52-1	40	7-520	hep lhetekch’u	h e p # lˠ e t e k tʃ ʔ u	0.0	False	0.0274390243902
40-7-53-1	40	7-530	lawhu lhile	l a w̥ u # lˠ i l e	0.0	False	0.122950819672
40-7-54-1	40	7-540	hep sijlhiley	h e p # s i x lˠ i l e j	0.0	False	0.165198237885
40-7-55-1	40	7-550	heplhip lheley	h e p lˠ i p # lˠ e l e j	0.0	False	0.302281368821
40-7-56-1	40	7-560	pusti	p u s t i	1.0	False	0.389097744361
40-7-57-1	40	7-570	hal’o lhip	h a l ʔ o # lˠ i p	0.0	False	0.375
40-7-62-1	40	7-620	alulis	a l u l i s	1.0	False	0.664473684211
40-7-64-1	40	7-640	alulis	a l u l i s	1.0	False	0.313953488372
40-8-12-1	40	8-120	tokosw’et	t o k o s + wˀ e t	0.0	False	0.190602836879
40-8-16-1	40	8-160	tolafwek	t o l a fʷ e k	0.0	False	0.268292682927
40-8-17-1	40	8-170	toletsanek	t o l e ts a n e k	0.0	False	0.483108108108
40-8-21-1	40	8-210	isajhi	i s a xʰ i	0.0	False	0.261501210654
40-8-212-1	40	8-212	tokos n’oyij	t o k o s # n ʔ o j i x	0.0	False	0.189473684211
40-8-22-1	40	8-220	tishi	t i s h i	0.0	False	0.10834670947
40-8-23-1	40	8-230	asala	a s a l a	1.0	False	0.498626373626
40-8-24-1	40	8-240	pala	p a l a	1.0	False	0.610759493671
40-8-25-1	40	8-250	asalataj	a s a l a t a x	1.0	False	0.291666666667
40-8-26-1	40	8-260	afwtsinaj	a fʷ ts i n a x	0.0	False	0.407514450867
40-8-31-1	40	8-310	tetchey	t e t tʃ e j	0.0	False	0.0678879310345
40-8-31-2	40	8-310	itsayhat	i ts a j h a t	0.0	False	0.0678879310345
40-8-311-1	40	8-311	tokoslhu’	t o k o s lˠ u ʔ	0.0	True	0.198807157058
40-8-32-1	40	8-320	yiset	y i s e t	0.0	False	0.156818181818
40-8-33-1	40	8-330	matsetaj	m a ts e t a x	1.0	False	0.522222222222
40-8-34-1	40	8-340	ilanche lhuy	i l a n tʃ e # lˠ u j	0.0	False	0.173611111111
40-8-41-1	40	8-410	ilanche lakos	i l a n tʃ e # l a k o s	0.0	False	0.272491349481
40-8-43-1	40	8-430	tiliwa	t i l i w a	1.0	False	0.522413793103
40-8-47-1	40	8-470	siputka	s i p u t k a	0.0	False	0.39156626506
40-8-48-1	40	8-480	alus	a l u s	1.0	False	0.616666666667
40-8-51-1	40	8-510	hep	h e p	0.0	False	0.173719376392
40-8-52-1	40	8-520	hep	h e p	0.0	False	0.149253731343
40-8-53-1	40	8-530	tokos	t o k o s	0.0	False	0.358090185676
40-8-531-1	40	8-531	ithatcho’	i tʰ a t tʃ o ʔ	0.0	False	0.230198019802
40-8-531-2	40	8-531	tetchey	t e t tʃ e j	0.0	False	0.230198019802
40-8-54-1	40	8-540	lafwettsi	l a fʷ e t t s i	0.0	True	0.0558823529412
40-8-55-1	40	8-550	lhacha	lˠ a tʃ a	0.0	False	0.171532846715
40-8-56-1	40	8-560	lawule	l a w u l e	0.0	True	0.103250478011
40-8-57-1	40	8-570	lhawu	lˠ a w u	0.5	False	0.251256281407
40-8-6-1	40	8-600	hal’o	h a l ʔ o	0.0	False	0.252136752137
40-8-61-1	40	8-610	hal’o	h a l ʔ o	0.0	False	0.290155440415
40-8-62-1	40	8-620	hal’o	h a l ʔ o	0.0	False	0.138613861386
40-8-63-1	40	8-630	hal’o	h a l ʔ o	0.0	False	0.187919463087
40-8-64-1	40	8-640	hal’o	h a l ʔ o	0.0	False	0.414746543779
40-8-65-1	40	8-650	hal’o	h a l ʔ o	0.0	False	0.315789473684
40-8-67-1	40	8-670	fwiyelaj	fʷ i j e l a x	0.0	False	0.194087403599
40-8-67-2	40	8-670	newukw	n e w u kʷ	0.0	False	0.194087403599
40-8-68-1	40	8-680	yukwas	y u kʷ a s	0.0	False	0.6640969163
40-8-69-1	40	8-690	iwuts’ekwa	i w u ts ʔ e kʷ a	0.0	False	0.19918699187
40-8-691-1	40	8-691	tochethi	t o tʃ e tʰ i	0.0	False	0.601851851852
40-8-72-1	40	8-720	hal’o	h a l ʔ o	0.0	False	0.11855104281
40-8-73-1	40	8-730	hal’otes	h a l ʔ o t e s	0.0	False	0.0976821192053
40-8-74-1	40	8-740	lhacha	lˠ a tʃ a	0.0	False	0.136363636364
40-8-75-1	40	8-750	tolhistek	t o lˠ i s t e k	0.0	True	0.160965794769
40-8-76-1	40	8-760	hal’o lhits’i	h a l ʔ o # lˠ i ts ʔ i	0.0	False	0.198396793587
40-8-81-1	40	8-810	fwitsekw	fʷ i ts e kʷ	0.0	False	0.3
40-8-84-1	40	8-840	wanana	w a n a n a	1.0	False	0.621794871795
40-8-91-1	40	8-910	watata	w a t a t a	1.0	False	0.347074468085
40-8-92-1	40	8-920	manyuku	m a n j u k u	1.0	False	0.426229508197
40-8-93-1	40	8-930	ahwula	a hʷ u l a	0.0	False	0.263513513514
40-8-931-1	40	8-931	ischin	i s tʃ i n	0.0	False	0.401898734177
40-8-941-1	40	8-941	kanuhi	k a n u h i	0.0	False	0.253846153846
40-8-97-1	40	8-970	chesoy	tʃ e s o j	0.0	False	0.15
40-8-98-1	40	8-980	ahotlhu	a h o t lˠ u	0.0	False	0.266666666667
40-8-98-2	40	8-980	mawutonek	m a w u t o n e k	0.0	False	0.266666666667
40-9-11-1	40	9-110	iwuye	i w u j e	0.0	True	0.0278323510151
40-9-12-1	40	9-120	tochemet	t o tʃ e m e t	0.0	False	0.36197440585
40-9-14-1	40	9-140	ichujnhathu	i tʃ u x n̥ a tʰ u	0.0	False	0.125
40-9-15-1	40	9-150	hits’efwyenhu	h i ts ʔ e fʷ j e n̥ u	0.0	False	0.0962264150943
40-9-16-1	40	9-160	inayhit	i n a j h i t	0.0	True	0.121037463977
40-9-161-1	40	9-161	ilanhi	i l a n̥ i	0.0	False	0.0824524312896
40-9-18-1	40	9-180	kalenis	k a l e n i s	1.0	False	0.561752988048
40-9-19-1	40	9-190	niyokw	n i j o kʷ	0.0	True	0.151865008881
40-9-192-1	40	9-192	lakutsu	l a k u ts u	0.0	False	0.105555555556
40-9-21-1	40	9-210	yikojlhi	y i k o x lˠ i	0.0	True	0.0448979591837
40-9-211-1	40	9-211	yikojhi	y i k o xʰ i	0.0	False	0.218623481781
40-9-22-1	40	9-220	yiset	y i s e t	0.0	False	0.0811584977721
40-9-221-1	40	9-221	yiset	y i s e t	0.0	False	0.0668316831683
40-9-222-1	40	9-222	yenlhipeya	y e n lˠ i p e j a	0.0	False	0.0501485884101
40-9-223-1	40	9-223	itsonhu	i ts o n̥ u	0.0	False	0.0971337579618
40-9-23-1	40	9-230	lachinaj	l a tʃ i n a x	0.0	False	0.383823529412
40-9-24-1	40	9-240	tishelis	t i s h e l i s	1.0	False	0.478346456693
40-9-25-1	40	9-250	husan	h u s a n	0.0	False	0.349397590361
40-9-26-1	40	9-260	ichohot	i tʃ o h o t	0.0	False	0.0656934306569
40-9-261-1	40	9-261	icho’	i tʃ o ʔ	0.0	False	0.0912162162162
40-9-27-1	40	9-270	hich’esaj	h i tʃ ʔ e s a x	0.0	False	0.138089758343
40-9-28-1	40	9-280	y’ajhu	y ʔ a xʰ u	0.0	False	0.0646153846154
40-9-83-1	40	9-830	tolhenek	t o lˠ e n e k	0.0	False	0.339622641509
